,TARGET
240380,1.0
109307,1.0
240390,0.0
109324,1.0
109331,0.0
240403,1.0
109335,0.0
109337,0.0
240412,1.0
109343,1.0
240420,1.0
109350,1.0
240435,1.0
240441,0.0
109380,1.0
240453,1.0
240456,0.0
109385,0.0
109388,1.0
109399,1.0
240472,0.0
240473,1.0
109402,1.0
109407,0.0
240483,1.0
109412,0.0
240485,1.0
240487,1.0
240489,0.0
240494,0.0
109422,0.0
109425,1.0
109430,1.0
240504,0.0
109435,1.0
240510,1.0
240511,1.0
109438,1.0
109443,1.0
109450,0.0
240523,0.0
240525,1.0
109457,0.0
109458,0.0
240535,0.0
240537,1.0
109469,0.0
240542,1.0
240548,1.0
240549,0.0
240552,1.0
109481,1.0
109484,1.0
240562,0.0
109491,0.0
109490,1.0
109498,0.0
240571,0.0
109500,0.0
240577,1.0
240582,0.0
109515,0.0
109519,1.0
109522,0.0
240597,0.0
109526,0.0
240598,1.0
240600,0.0
109529,1.0
109538,1.0
109546,0.0
240621,1.0
240633,1.0
240634,1.0
109581,0.0
240653,0.0
240654,1.0
109586,1.0
240666,0.0
109594,1.0
240672,0.0
240673,0.0
109605,0.0
109606,0.0
240681,1.0
240691,0.0
240693,0.0
240695,0.0
240700,1.0
109629,1.0
109630,1.0
240705,0.0
240708,0.0
109637,1.0
240713,0.0
109643,0.0
109646,1.0
240720,1.0
109653,0.0
240728,1.0
109660,1.0
109667,1.0
240742,0.0
109677,1.0
240751,1.0
240752,0.0
240756,0.0
240761,0.0
240762,1.0
240764,1.0
240765,1.0
240769,1.0
109699,1.0
109713,0.0
240789,1.0
109727,1.0
109728,0.0
109736,1.0
109741,1.0
109742,1.0
240818,0.0
240821,1.0
240822,1.0
240823,0.0
109753,1.0
109756,0.0
109761,0.0
109767,1.0
109773,1.0
240855,0.0
240857,0.0
109787,1.0
109789,1.0
240867,1.0
240869,1.0
109807,0.0
109808,0.0
109812,0.0
240885,1.0
109816,0.0
109826,1.0
240905,0.0
240918,0.0
240922,0.0
109854,0.0
109855,0.0
240934,1.0
240935,1.0
240938,0.0
109868,0.0
240940,0.0
240945,1.0
109875,1.0
109877,0.0
240953,0.0
109886,0.0
240961,0.0
109890,0.0
240962,1.0
109892,1.0
109895,1.0
240982,0.0
240988,0.0
109920,0.0
109926,1.0
109929,1.0
241002,0.0
241004,0.0
109933,0.0
241008,0.0
109939,0.0
109941,1.0
241014,0.0
241016,1.0
109947,1.0
109952,0.0
241025,1.0
241030,1.0
109960,1.0
241039,0.0
241042,0.0
241043,0.0
109977,0.0
109980,0.0
241055,1.0
241062,1.0
241063,0.0
241068,1.0
109998,0.0
241074,0.0
110013,0.0
110020,0.0
241095,0.0
241097,0.0
110026,0.0
110031,0.0
241108,1.0
110039,1.0
241112,0.0
110041,0.0
241113,0.0
241118,0.0
241121,0.0
241122,1.0
110051,1.0
241134,1.0
241136,1.0
241147,1.0
241149,0.0
241150,1.0
110082,0.0
110088,0.0
241161,1.0
110091,1.0
241164,0.0
241165,0.0
110096,0.0
241168,1.0
241170,0.0
110104,0.0
241177,0.0
110110,0.0
241195,0.0
110128,0.0
110129,0.0
241202,0.0
241216,0.0
241219,0.0
241226,0.0
110159,0.0
110162,0.0
241234,1.0
241235,1.0
241246,0.0
110178,1.0
110181,1.0
241256,0.0
110194,1.0
241266,1.0
110197,0.0
110202,0.0
110204,1.0
241279,0.0
110211,0.0
241283,1.0
110213,0.0
241285,1.0
110216,1.0
241291,0.0
241294,1.0
110228,1.0
241303,0.0
110238,1.0
110239,0.0
110240,1.0
110243,0.0
241317,0.0
110246,1.0
241325,0.0
241326,0.0
110256,0.0
110259,0.0
110263,0.0
110264,0.0
241338,1.0
110267,1.0
110266,1.0
110269,0.0
241346,1.0
110279,1.0
110288,1.0
110289,1.0
110301,1.0
241393,1.0
241394,1.0
110321,1.0
110325,1.0
241402,1.0
241407,1.0
110336,0.0
241408,1.0
241416,0.0
241420,1.0
241421,0.0
241423,1.0
110353,1.0
110357,0.0
110359,1.0
110360,0.0
110361,1.0
241435,0.0
241439,0.0
241442,0.0
241445,0.0
110377,0.0
110380,0.0
110381,0.0
110383,1.0
110384,0.0
110385,1.0
241458,0.0
241464,0.0
241465,0.0
110394,1.0
110396,1.0
110406,0.0
241484,0.0
110412,1.0
110413,1.0
110421,1.0
110422,0.0
241495,0.0
241497,0.0
241498,1.0
110427,1.0
241503,0.0
241510,0.0
241512,1.0
241516,0.0
110447,0.0
241523,1.0
110454,0.0
110462,1.0
241534,1.0
241539,0.0
110468,1.0
110469,0.0
110470,0.0
241545,0.0
241548,1.0
241553,1.0
110488,0.0
110491,0.0
241563,1.0
110494,1.0
241571,1.0
110504,1.0
241583,1.0
241591,0.0
110520,0.0
110530,0.0
241603,0.0
241611,0.0
241620,1.0
241622,0.0
110557,0.0
110559,0.0
241632,1.0
241633,0.0
110565,1.0
110568,0.0
241642,1.0
241643,0.0
241644,1.0
110574,1.0
241655,0.0
241656,1.0
110586,1.0
110590,1.0
241667,0.0
110601,0.0
241675,1.0
110606,1.0
241681,1.0
241682,1.0
110611,1.0
110615,0.0
110619,0.0
241695,1.0
241696,1.0
241700,1.0
110629,1.0
110633,0.0
241705,1.0
110637,1.0
241711,0.0
110649,1.0
110655,1.0
110657,1.0
110659,0.0
110662,0.0
241737,1.0
110671,0.0
241747,0.0
110678,1.0
241759,1.0
241760,1.0
241766,0.0
110694,0.0
110698,0.0
241778,0.0
110712,1.0
241794,0.0
241796,1.0
110726,0.0
241798,1.0
241800,1.0
110730,1.0
241810,0.0
241811,1.0
241812,0.0
241814,0.0
110754,1.0
241837,0.0
110766,0.0
110771,0.0
241843,0.0
110773,0.0
241849,1.0
110780,0.0
110781,0.0
110786,1.0
241863,1.0
241869,0.0
110799,0.0
241871,0.0
110800,1.0
110805,0.0
241880,0.0
110811,1.0
110813,1.0
110818,0.0
110820,0.0
110824,1.0
110826,1.0
241898,1.0
110834,1.0
241909,0.0
110840,1.0
110849,0.0
241922,0.0
110860,1.0
110861,0.0
241933,1.0
241938,1.0
241950,1.0
110879,0.0
241962,1.0
110891,1.0
241964,1.0
110894,1.0
110897,1.0
110898,0.0
110899,0.0
241971,0.0
241973,0.0
241974,0.0
110906,1.0
241983,1.0
241986,1.0
110915,0.0
241992,1.0
110922,0.0
241994,0.0
241995,0.0
241997,1.0
242001,1.0
242002,1.0
110931,1.0
242007,1.0
242008,0.0
242010,0.0
110939,1.0
110943,0.0
242025,0.0
110953,1.0
242029,1.0
110963,0.0
110966,1.0
110972,0.0
110973,0.0
110976,0.0
242055,1.0
242059,1.0
242062,1.0
242064,1.0
242068,1.0
242071,0.0
111001,0.0
111002,0.0
111006,1.0
111016,0.0
111020,0.0
242099,0.0
111028,0.0
111030,0.0
111032,0.0
242110,1.0
111042,1.0
111045,0.0
242118,1.0
111051,1.0
242130,1.0
111059,0.0
111064,1.0
242142,1.0
242146,1.0
111082,0.0
242156,0.0
111089,1.0
111098,0.0
242170,0.0
242176,1.0
111106,1.0
111115,0.0
111125,0.0
111131,1.0
242213,0.0
111141,1.0
111144,0.0
111146,0.0
111147,1.0
111148,1.0
111150,1.0
242225,0.0
111158,0.0
242230,1.0
242236,1.0
111167,0.0
111175,1.0
242254,1.0
111184,0.0
111189,1.0
111190,1.0
111197,1.0
242269,1.0
111199,1.0
111206,0.0
242279,1.0
111210,0.0
242289,1.0
242292,0.0
242294,0.0
242300,1.0
111234,0.0
242306,0.0
111240,1.0
111244,0.0
242325,0.0
242335,1.0
242338,0.0
111266,1.0
111272,0.0
242350,0.0
111293,1.0
242366,1.0
111303,0.0
242378,0.0
111311,1.0
111314,0.0
242392,0.0
111321,0.0
242399,1.0
111331,0.0
242404,1.0
242414,1.0
111343,1.0
242417,0.0
111346,1.0
242419,0.0
111355,1.0
242430,1.0
111362,0.0
111364,1.0
242437,0.0
242450,1.0
242451,0.0
242452,0.0
111381,1.0
242457,0.0
242459,1.0
242463,0.0
242468,1.0
242474,1.0
242488,1.0
242494,1.0
242499,1.0
111431,1.0
242505,0.0
242506,0.0
111435,0.0
111443,0.0
242518,0.0
111448,0.0
111453,0.0
111454,0.0
242526,0.0
242529,1.0
242530,0.0
242535,1.0
111464,0.0
242538,0.0
111467,1.0
242541,0.0
242543,1.0
111479,0.0
111483,0.0
111484,1.0
111485,0.0
242562,1.0
111490,1.0
242565,1.0
242575,1.0
242577,1.0
242581,0.0
242587,1.0
242592,1.0
242597,1.0
111527,1.0
111533,1.0
242606,0.0
111535,0.0
242610,0.0
242626,0.0
242633,0.0
111564,0.0
242637,1.0
242639,1.0
242647,0.0
242650,1.0
242654,0.0
111583,0.0
242657,0.0
111585,1.0
242660,1.0
242663,0.0
242667,0.0
242668,0.0
242672,0.0
111609,0.0
242682,1.0
242693,1.0
242694,0.0
111625,1.0
111626,0.0
242700,0.0
111636,1.0
242713,0.0
242714,0.0
111641,1.0
111643,1.0
242718,1.0
242721,1.0
242729,0.0
242734,0.0
111662,0.0
111669,0.0
242744,1.0
111674,0.0
242747,0.0
242751,0.0
242754,0.0
111685,0.0
242758,0.0
242760,0.0
111689,0.0
242761,1.0
111691,0.0
242764,0.0
242765,0.0
242768,1.0
111699,1.0
111710,1.0
111718,1.0
242791,1.0
111721,0.0
242794,0.0
242795,0.0
242798,0.0
242810,1.0
242811,1.0
111739,1.0
111748,1.0
242821,0.0
242823,1.0
111759,0.0
242832,1.0
242847,1.0
111780,1.0
111785,1.0
111786,0.0
242862,1.0
111796,1.0
242871,1.0
111802,1.0
242879,0.0
242884,1.0
111816,1.0
242892,0.0
242895,1.0
242899,0.0
242900,0.0
242901,0.0
242908,1.0
242914,0.0
111848,0.0
242925,1.0
111854,0.0
111856,1.0
242933,1.0
242938,0.0
242942,0.0
242946,0.0
111875,1.0
111894,0.0
111896,1.0
242972,0.0
111904,0.0
111905,0.0
111909,0.0
242981,0.0
242982,1.0
111913,1.0
111916,0.0
111922,0.0
111926,1.0
243001,1.0
243005,0.0
243006,1.0
243009,1.0
111953,0.0
243029,1.0
111963,0.0
243035,1.0
111965,1.0
243039,1.0
111968,1.0
111969,0.0
111981,0.0
243065,1.0
111997,1.0
111998,1.0
112001,0.0
243076,1.0
112016,1.0
112019,0.0
112020,0.0
243096,1.0
112026,1.0
112027,1.0
112028,1.0
243103,0.0
243105,0.0
112036,1.0
112046,1.0
112047,0.0
243127,1.0
243130,1.0
112061,0.0
112063,1.0
243136,1.0
112064,1.0
112073,0.0
243148,0.0
243150,1.0
243155,1.0
243156,0.0
112084,0.0
243160,0.0
243161,0.0
243165,1.0
243170,0.0
112101,1.0
243176,1.0
243177,1.0
112111,1.0
243190,0.0
112121,1.0
243195,0.0
243201,0.0
112131,0.0
112133,1.0
243210,1.0
243212,0.0
243218,0.0
112149,0.0
243222,1.0
112158,0.0
112159,1.0
112160,1.0
112163,1.0
243242,1.0
243243,1.0
243245,1.0
243250,0.0
112182,1.0
112194,0.0
243269,0.0
112199,1.0
112204,0.0
243279,0.0
112211,1.0
243290,1.0
112228,0.0
112231,1.0
112236,0.0
243310,1.0
112239,0.0
243317,0.0
112246,1.0
112251,1.0
243331,0.0
112260,0.0
243334,1.0
243335,1.0
243337,0.0
243339,0.0
243344,1.0
243352,0.0
112284,0.0
243359,0.0
112292,1.0
243368,0.0
243369,0.0
243370,1.0
112297,1.0
112302,0.0
112303,0.0
243377,1.0
112309,0.0
112314,0.0
112325,0.0
243401,1.0
243402,0.0
112333,0.0
243411,1.0
243413,1.0
243416,0.0
243419,0.0
112348,0.0
243421,1.0
243422,1.0
112355,1.0
112356,0.0
243431,1.0
112362,0.0
243435,0.0
243434,1.0
112369,1.0
112383,1.0
243460,1.0
112390,0.0
243464,1.0
112397,0.0
243470,0.0
243473,1.0
112402,0.0
112406,0.0
243486,1.0
243489,0.0
243491,1.0
112420,0.0
112424,1.0
243498,1.0
112430,0.0
243510,0.0
112440,1.0
243514,1.0
112448,1.0
243522,1.0
112451,1.0
243527,1.0
243537,1.0
243542,1.0
243546,1.0
112477,1.0
243552,1.0
243554,0.0
112485,1.0
112487,1.0
112488,1.0
112492,0.0
243566,0.0
112495,1.0
112496,0.0
112497,0.0
112498,0.0
243568,1.0
112502,1.0
243575,1.0
112508,1.0
112519,0.0
243592,0.0
112522,0.0
112528,0.0
112534,0.0
243608,1.0
112543,1.0
243616,0.0
112558,0.0
112563,1.0
243638,1.0
243641,0.0
243648,1.0
243657,1.0
112586,1.0
112587,1.0
112596,0.0
243669,1.0
112603,1.0
112609,1.0
243682,0.0
112610,1.0
243681,1.0
112613,1.0
112616,1.0
112619,1.0
112622,0.0
112626,0.0
112628,1.0
243705,1.0
112635,1.0
112639,1.0
243711,1.0
112643,1.0
112645,1.0
112647,1.0
243722,0.0
112652,0.0
112663,0.0
243737,0.0
243742,1.0
243743,0.0
243756,1.0
243759,1.0
112689,1.0
112693,1.0
243767,0.0
243768,1.0
112701,0.0
112705,0.0
243777,1.0
112714,1.0
112721,0.0
243797,0.0
112726,0.0
243801,1.0
112743,0.0
243816,1.0
243817,1.0
112745,1.0
112750,1.0
112753,0.0
243826,0.0
243836,1.0
243845,1.0
243848,0.0
243849,0.0
243850,0.0
243852,0.0
112780,0.0
112781,0.0
112790,0.0
243865,0.0
243876,1.0
243878,0.0
243879,0.0
112808,1.0
243882,0.0
243894,0.0
243898,1.0
112826,1.0
112828,0.0
112830,1.0
112833,0.0
112834,0.0
243908,1.0
243909,1.0
112849,0.0
243922,0.0
112851,1.0
243925,1.0
243926,0.0
243928,0.0
112859,1.0
243933,1.0
112863,0.0
112867,0.0
112869,1.0
112871,1.0
243944,0.0
112873,0.0
243946,0.0
243943,1.0
243950,0.0
243951,0.0
243956,0.0
112890,1.0
112895,1.0
243970,0.0
112903,0.0
112905,1.0
112906,1.0
243981,0.0
243986,1.0
243990,1.0
112919,0.0
243992,1.0
243995,0.0
112931,1.0
244008,0.0
112936,1.0
112938,1.0
112939,0.0
244011,0.0
112948,0.0
244024,0.0
112959,0.0
244032,1.0
112963,1.0
244035,1.0
244042,0.0
244044,0.0
112974,0.0
244052,0.0
112987,0.0
244062,1.0
244070,1.0
244071,1.0
244073,1.0
244077,0.0
244079,1.0
113008,0.0
244084,0.0
113020,0.0
244094,1.0
113025,1.0
244101,0.0
244102,1.0
244103,1.0
244105,1.0
244107,0.0
244114,1.0
244119,0.0
113050,1.0
113051,1.0
244124,0.0
244132,0.0
244139,0.0
244143,1.0
244146,0.0
113075,0.0
113076,0.0
113079,0.0
113080,0.0
113083,0.0
244158,0.0
113092,1.0
244169,0.0
244175,0.0
113104,1.0
113112,1.0
244190,0.0
113121,0.0
244197,0.0
113126,0.0
113127,1.0
244200,1.0
113129,1.0
113131,0.0
113132,1.0
113136,0.0
113137,1.0
113148,1.0
113150,0.0
244243,0.0
244248,0.0
113176,0.0
113183,1.0
113187,0.0
244259,0.0
113195,1.0
244271,0.0
244281,0.0
113221,1.0
113222,1.0
244298,0.0
113232,1.0
113237,0.0
113240,1.0
244314,1.0
113245,0.0
113246,1.0
113248,1.0
244321,1.0
244323,1.0
244325,0.0
113253,1.0
113262,0.0
244337,0.0
113270,0.0
244344,0.0
113273,1.0
113274,1.0
244347,0.0
244349,0.0
113278,1.0
244364,0.0
113297,0.0
113299,0.0
244376,1.0
244379,1.0
113310,0.0
244384,1.0
113312,1.0
113314,0.0
113315,0.0
113316,0.0
244393,0.0
244401,0.0
113329,1.0
244410,0.0
244415,0.0
113358,0.0
244433,1.0
113362,1.0
244434,1.0
113369,1.0
113375,0.0
113385,0.0
244464,0.0
113397,0.0
244474,0.0
113404,0.0
244479,1.0
113408,0.0
113410,1.0
244482,1.0
113413,0.0
244486,1.0
244485,1.0
113417,0.0
244491,0.0
113420,0.0
113421,0.0
244493,1.0
244494,1.0
244496,1.0
244501,0.0
113430,0.0
244502,1.0
244503,1.0
113437,1.0
244512,0.0
113451,1.0
244523,1.0
244527,1.0
244531,1.0
113461,1.0
244534,1.0
113462,1.0
113468,1.0
113469,0.0
244541,0.0
113473,0.0
113480,1.0
244553,0.0
244561,1.0
244567,1.0
244576,0.0
244577,1.0
113518,0.0
244591,0.0
113519,1.0
244596,1.0
113534,0.0
244607,0.0
244610,0.0
244611,0.0
113555,1.0
113559,0.0
113560,0.0
113563,0.0
244639,1.0
244640,0.0
113568,1.0
113571,1.0
244647,0.0
113576,0.0
244652,1.0
244655,0.0
244658,1.0
244671,0.0
113611,0.0
244683,1.0
244686,1.0
113617,0.0
244691,0.0
113619,1.0
244695,1.0
113624,1.0
244697,1.0
113628,1.0
244701,1.0
113630,1.0
244710,0.0
113643,1.0
113647,0.0
113650,0.0
113654,1.0
113656,0.0
244730,1.0
113680,0.0
244766,0.0
113705,1.0
244777,1.0
113711,1.0
244793,1.0
113733,0.0
244807,1.0
113737,1.0
244810,1.0
244820,1.0
244827,1.0
113756,0.0
244828,1.0
113757,1.0
113760,0.0
244832,1.0
113762,0.0
244837,1.0
113770,1.0
113772,1.0
113777,0.0
244853,1.0
113782,0.0
113790,1.0
244862,1.0
113794,0.0
113796,0.0
244875,0.0
244887,1.0
244889,0.0
244890,0.0
113829,0.0
244903,0.0
244913,1.0
244919,0.0
113848,0.0
244922,1.0
244923,0.0
244925,1.0
113855,0.0
244927,1.0
113860,1.0
113864,0.0
244942,0.0
244946,1.0
113878,1.0
244951,0.0
113880,1.0
113884,0.0
244957,0.0
244965,1.0
244969,1.0
244971,1.0
113900,0.0
113904,0.0
113911,1.0
244984,1.0
244990,1.0
113919,0.0
244992,0.0
244996,1.0
244997,1.0
113932,1.0
113935,1.0
245014,1.0
245015,1.0
113950,1.0
113958,0.0
113963,1.0
245036,1.0
245044,0.0
113972,1.0
113975,1.0
245056,1.0
113987,0.0
245059,1.0
113994,0.0
245071,0.0
245072,0.0
245074,0.0
245075,0.0
245076,0.0
114004,0.0
245079,1.0
245085,0.0
114014,0.0
245091,1.0
245093,0.0
114025,0.0
245101,0.0
245102,0.0
114031,1.0
245103,1.0
114033,0.0
245107,0.0
245115,1.0
114044,1.0
114050,0.0
114064,1.0
245139,0.0
245144,0.0
114074,0.0
245151,0.0
114081,1.0
245155,1.0
114089,1.0
245162,0.0
114090,0.0
245165,1.0
245179,1.0
245182,1.0
114113,0.0
114115,0.0
245187,0.0
114118,0.0
245192,1.0
114125,0.0
245198,0.0
114128,1.0
114138,1.0
245222,0.0
245225,0.0
245238,1.0
245243,0.0
245246,1.0
245248,1.0
114181,1.0
245254,1.0
114182,1.0
245256,0.0
114184,0.0
114190,1.0
114192,0.0
114201,0.0
245281,0.0
245282,0.0
114212,1.0
114216,1.0
245297,0.0
245300,0.0
114236,1.0
114241,1.0
245317,1.0
245318,0.0
245323,0.0
114252,0.0
245325,1.0
114258,1.0
114261,1.0
114262,1.0
114265,0.0
114266,0.0
114279,0.0
245353,1.0
245355,0.0
245356,0.0
245357,1.0
114288,1.0
114295,0.0
245367,0.0
114297,0.0
245373,0.0
114301,0.0
114302,0.0
245374,0.0
114308,0.0
114309,0.0
245382,0.0
114311,1.0
245387,0.0
245389,1.0
114327,1.0
114334,1.0
114340,1.0
245419,1.0
114348,0.0
114351,0.0
245424,0.0
114357,1.0
245443,1.0
114377,1.0
114378,0.0
245453,0.0
245454,1.0
114397,1.0
245471,1.0
114403,1.0
245478,0.0
114408,0.0
245480,1.0
245482,1.0
114411,0.0
245492,1.0
114423,1.0
114424,1.0
245499,1.0
245503,0.0
245507,1.0
245509,1.0
114440,0.0
114444,1.0
114446,0.0
245528,0.0
114457,1.0
114467,0.0
245547,1.0
245553,0.0
245574,0.0
114502,1.0
245579,1.0
114510,0.0
114523,1.0
114524,1.0
245596,1.0
245603,1.0
114532,0.0
245605,1.0
245606,0.0
114536,1.0
245609,1.0
114543,0.0
114550,1.0
245624,1.0
245625,1.0
245632,1.0
114562,1.0
114563,0.0
114581,0.0
114593,0.0
245667,0.0
114599,0.0
245673,1.0
245677,1.0
114608,1.0
245696,1.0
245699,0.0
114641,0.0
245715,1.0
114647,0.0
114648,0.0
114649,0.0
114652,0.0
114661,1.0
114664,1.0
114665,0.0
114668,1.0
114674,1.0
114680,0.0
245754,0.0
114684,0.0
245759,1.0
114695,1.0
245768,0.0
114696,0.0
114700,1.0
114704,1.0
245777,1.0
114710,0.0
245783,0.0
114713,0.0
114720,1.0
114723,0.0
114735,1.0
245809,0.0
114738,1.0
245810,1.0
245815,1.0
114744,0.0
245824,1.0
114762,1.0
245835,0.0
114775,0.0
245852,1.0
245855,0.0
245856,1.0
245857,0.0
114785,1.0
245861,1.0
114792,1.0
114793,1.0
114794,1.0
245873,1.0
245876,0.0
245889,0.0
114823,0.0
114827,0.0
245905,1.0
114838,1.0
245914,1.0
245925,1.0
245927,0.0
245936,0.0
114870,0.0
245948,0.0
114876,1.0
114878,1.0
245954,1.0
245963,1.0
245964,1.0
245965,1.0
114895,0.0
114898,1.0
114909,0.0
114910,1.0
245985,0.0
245997,1.0
114930,1.0
246010,1.0
246018,0.0
114947,0.0
246025,1.0
246032,0.0
114961,1.0
246034,0.0
246036,0.0
114972,0.0
114973,1.0
246047,0.0
114976,0.0
114979,0.0
246054,1.0
114985,1.0
246059,0.0
114988,1.0
246062,1.0
114991,0.0
246067,0.0
246069,1.0
246072,0.0
115002,0.0
246074,1.0
246079,0.0
115010,0.0
115012,1.0
115014,1.0
246096,1.0
115025,1.0
115026,0.0
246098,1.0
115033,0.0
115035,0.0
115045,1.0
115046,1.0
115047,1.0
115053,0.0
246125,0.0
246126,1.0
115060,0.0
246132,0.0
246143,0.0
115075,1.0
115080,0.0
246152,1.0
246153,1.0
246155,0.0
115084,0.0
115107,0.0
115108,0.0
246179,1.0
115111,0.0
115114,1.0
246189,1.0
115122,1.0
246199,1.0
246205,1.0
115136,0.0
115147,0.0
246219,1.0
115149,0.0
246222,1.0
246221,1.0
115153,1.0
246230,0.0
246232,0.0
246235,0.0
115163,0.0
115167,1.0
115184,1.0
115187,1.0
115208,1.0
115209,0.0
115210,1.0
246284,0.0
115215,0.0
115219,0.0
115221,1.0
246299,0.0
115227,0.0
246301,0.0
115230,0.0
115229,1.0
246303,1.0
115236,1.0
246310,0.0
246317,0.0
246330,1.0
115259,1.0
246332,0.0
246331,1.0
115262,1.0
115274,1.0
115275,1.0
246348,0.0
246352,0.0
246364,1.0
246367,0.0
246373,1.0
246387,0.0
115315,1.0
115318,0.0
115321,0.0
246396,1.0
115325,1.0
246400,1.0
115328,1.0
246407,1.0
246410,1.0
115339,0.0
246412,1.0
115349,0.0
115355,1.0
246433,1.0
246438,1.0
115369,1.0
246443,0.0
246445,1.0
246450,0.0
115379,1.0
246452,1.0
115382,0.0
115387,0.0
115388,0.0
246469,0.0
246471,0.0
246472,1.0
115402,0.0
115406,1.0
246480,1.0
115409,0.0
115420,1.0
246497,1.0
246501,1.0
246506,0.0
115439,0.0
246513,0.0
115443,1.0
115452,1.0
115455,0.0
115459,0.0
115473,1.0
246546,0.0
115476,1.0
246552,0.0
246557,0.0
246558,1.0
115489,1.0
115492,0.0
115497,1.0
246573,1.0
115502,1.0
246576,0.0
115505,1.0
115522,0.0
115525,0.0
115539,1.0
115541,0.0
246616,0.0
115545,0.0
246618,1.0
115547,1.0
246622,0.0
115551,1.0
115552,1.0
246625,0.0
246630,0.0
246631,0.0
115560,0.0
246634,1.0
246635,0.0
246640,1.0
115575,0.0
246647,0.0
246650,0.0
115578,0.0
246651,1.0
115583,0.0
246656,0.0
115590,0.0
246662,1.0
115593,1.0
115594,0.0
115600,0.0
115606,0.0
246678,0.0
115617,1.0
115622,0.0
115631,0.0
115632,1.0
115633,0.0
246714,0.0
115646,0.0
246720,0.0
246723,0.0
115651,1.0
115656,1.0
115658,0.0
246731,0.0
246730,1.0
246733,1.0
246735,1.0
115665,1.0
115667,0.0
246742,1.0
246744,0.0
115674,1.0
115676,1.0
246753,0.0
115694,1.0
246768,1.0
246770,0.0
246771,1.0
246772,1.0
246776,0.0
246781,1.0
246785,0.0
115714,1.0
246796,1.0
115725,0.0
115727,1.0
115731,0.0
115736,1.0
115739,0.0
115741,1.0
115744,0.0
246819,0.0
115751,1.0
246825,0.0
246830,1.0
115761,1.0
246835,0.0
246837,0.0
115773,1.0
246850,1.0
115780,1.0
246861,0.0
246862,0.0
115799,1.0
246872,0.0
115803,0.0
246897,1.0
246901,1.0
115830,1.0
246904,1.0
246906,0.0
246907,0.0
246909,0.0
246910,0.0
246914,0.0
246917,1.0
246919,1.0
115857,0.0
115860,0.0
246939,0.0
115870,0.0
115872,0.0
246950,1.0
246953,0.0
115895,0.0
115902,0.0
246975,1.0
246974,1.0
115903,1.0
115906,0.0
246978,1.0
246976,1.0
115904,1.0
115910,1.0
115911,0.0
246988,0.0
246991,1.0
115920,0.0
246994,1.0
246997,1.0
115928,0.0
115929,1.0
247002,0.0
247006,0.0
247012,0.0
115946,1.0
247019,0.0
115948,0.0
247027,1.0
115958,1.0
115959,0.0
247035,1.0
247048,0.0
115982,0.0
247066,1.0
116001,1.0
116012,1.0
247084,1.0
247088,1.0
116016,1.0
247090,0.0
116020,0.0
247098,0.0
116026,1.0
247102,1.0
247103,1.0
116037,1.0
247110,1.0
116042,0.0
247118,1.0
116047,0.0
247120,0.0
247124,1.0
247137,1.0
247138,0.0
116068,1.0
247144,0.0
247150,0.0
116082,0.0
116087,1.0
116097,0.0
116103,0.0
247181,0.0
116111,0.0
247185,0.0
116115,0.0
116124,0.0
116128,1.0
116129,0.0
116132,1.0
247205,1.0
116135,1.0
116136,1.0
247210,1.0
247213,0.0
247215,0.0
247226,0.0
247228,0.0
116157,1.0
247232,0.0
247235,1.0
247238,1.0
247239,0.0
116180,0.0
247255,0.0
247260,0.0
116190,0.0
116193,0.0
116196,0.0
247268,1.0
247270,0.0
116199,0.0
247272,0.0
116202,1.0
116206,1.0
247289,1.0
247291,1.0
116228,0.0
247300,0.0
247307,0.0
116236,0.0
247311,0.0
116241,1.0
247317,1.0
116250,1.0
247323,0.0
247324,1.0
116257,1.0
247329,1.0
247339,0.0
247342,0.0
116271,1.0
247347,1.0
116277,1.0
247350,1.0
247351,1.0
247352,1.0
116282,0.0
247355,0.0
116285,0.0
247357,1.0
247363,1.0
247365,0.0
116298,0.0
247370,1.0
247379,1.0
247380,0.0
247399,1.0
247406,0.0
247407,1.0
247409,1.0
247412,0.0
116343,0.0
116348,0.0
116357,0.0
116359,0.0
247431,0.0
116360,1.0
116366,0.0
247448,1.0
247460,0.0
247464,0.0
247467,0.0
116395,1.0
247480,0.0
116409,0.0
247483,0.0
116411,1.0
116413,1.0
247490,0.0
247492,1.0
116421,1.0
247494,1.0
247493,1.0
247498,1.0
247502,1.0
247503,1.0
247509,0.0
247529,1.0
116461,0.0
116464,0.0
116478,0.0
247562,1.0
116501,1.0
247577,0.0
116510,1.0
247583,0.0
247596,0.0
116529,1.0
116535,0.0
116537,0.0
116541,0.0
116544,0.0
247623,0.0
116554,1.0
116556,0.0
247640,1.0
116572,0.0
116589,1.0
247662,0.0
247665,0.0
247675,0.0
247683,1.0
247684,0.0
247685,0.0
116614,0.0
247694,1.0
247697,1.0
247707,1.0
247709,0.0
116637,1.0
116639,0.0
247710,1.0
247713,0.0
247718,0.0
247719,1.0
247721,1.0
116651,0.0
247726,1.0
247727,0.0
116657,1.0
247732,0.0
116662,1.0
247739,0.0
116672,1.0
247747,0.0
116677,1.0
116678,1.0
247757,0.0
116691,1.0
116692,0.0
116693,1.0
116698,0.0
116704,0.0
116705,0.0
247778,0.0
116711,0.0
247784,0.0
247785,0.0
116735,0.0
116736,1.0
116739,0.0
247816,0.0
116745,1.0
247819,1.0
116753,1.0
116757,0.0
116765,0.0
247838,1.0
116773,0.0
247847,0.0
116777,0.0
116783,0.0
